Full_Date,Open,High,Low,Close,Index
12/12/2017,27307.06,27586.38,27284.41,27341.58,Argentina  MerVal (Major)
12/11/2017,26841.5,27342.04,26841.5,27307.06,Argentina  MerVal (Major)
12/7/2017,26470.45,26874.85,26341.76,26841.5,Argentina  MerVal (Major)
12/6/2017,26483,26616.59,26171.66,26470.45,Argentina  MerVal (Major)
12/5/2017,26834.3,26933.75,26379.49,26483,Argentina  MerVal (Major)
12/4/2017,26941.63,27130.31,26806.85,26834.3,Argentina  MerVal (Major)
12/1/2017,26905.26,27158.88,26894.74,26941.63,Argentina  MerVal (Major)
11/30/2017,26902.88,27125.73,26720.48,26905.26,Argentina  MerVal (Major)
11/29/2017,26912.15,27046.83,26768.21,26902.88,Argentina  MerVal (Major)
11/28/2017,27122.35,27259.47,26850.25,26912.15,Argentina  MerVal (Major)
11/27/2017,27464.78,27657.33,27122.35,27122.35,Argentina  MerVal (Major)
11/24/2017,27293.31,27605.8,27289.76,27464.78,Argentina  MerVal (Major)
11/23/2017,27327.97,27590.71,27083.67,27293.31,Argentina  MerVal (Major)
11/22/2017,27266.05,27615.54,27266.05,27327.97,Argentina  MerVal (Major)
11/21/2017,27128.5,27352.61,27124.09,27266.05,Argentina  MerVal (Major)
11/17/2017,27267.3,27638.38,26953.54,27128.5,Argentina  MerVal (Major)
11/16/2017,26312.68,27289.05,26312.68,27267.3,Argentina  MerVal (Major)
11/15/2017,25611.01,26543.85,25194.27,26312.68,Argentina  MerVal (Major)
11/14/2017,26714.9,26741.69,25394.52,25611.01,Argentina  MerVal (Major)
11/13/2017,27080.55,27217.28,26565.15,26714.9,Argentina  MerVal (Major)
11/10/2017,27951.54,28086.16,27047.15,27080.55,Argentina  MerVal (Major)
11/9/2017,28081.57,28374.48,27921.23,27951.54,Argentina  MerVal (Major)
11/8/2017,28120.22,28345.31,27997.41,28081.57,Argentina  MerVal (Major)
11/7/2017,27978.33,28545.17,27978.33,28120.22,Argentina  MerVal (Major)
11/3/2017,27944.45,28034.49,27709.07,27978.33,Argentina  MerVal (Major)
11/2/2017,27979.83,28200.38,27661.82,27944.45,Argentina  MerVal (Major)
11/1/2017,27935.28,28357.47,27923.28,27979.83,Argentina  MerVal (Major)
10/31/2017,27405.83,27992.04,27376.24,27935.28,Argentina  MerVal (Major)
10/30/2017,27479.39,27557.91,27293.17,27405.83,Argentina  MerVal (Major)
10/27/2017,27828.65,27983.43,27452.19,27479.39,Argentina  MerVal (Major)
10/26/2017,27878.24,28100.68,27814.48,27828.65,Argentina  MerVal (Major)
10/25/2017,28009.54,28062.92,27413.22,27878.24,Argentina  MerVal (Major)
10/24/2017,27782.6,28046.97,27725,28009.54,Argentina  MerVal (Major)
10/23/2017,26978.98,27912.69,26978.98,27782.6,Argentina  MerVal (Major)
10/20/2017,26804.55,27186.14,26803.96,26978.98,Argentina  MerVal (Major)
10/19/2017,26213.15,26834.54,26205.1,26804.55,Argentina  MerVal (Major)
10/18/2017,26622.44,26629.47,26103.13,26213.15,Argentina  MerVal (Major)
10/17/2017,27140.8,27145.66,26475.76,26622.44,Argentina  MerVal (Major)
10/13/2017,27059.52,27241.42,27027.69,27140.8,Argentina  MerVal (Major)
10/12/2017,26889.79,27080.34,26868.15,27059.52,Argentina  MerVal (Major)
10/11/2017,27097.26,27368.6,26780.58,26889.79,Argentina  MerVal (Major)
10/10/2017,26765.96,27138.23,26765.96,27097.26,Argentina  MerVal (Major)
10/9/2017,26797.79,26898.41,26702.32,26765.96,Argentina  MerVal (Major)
10/6/2017,27015.58,27017.58,26739.73,26797.79,Argentina  MerVal (Major)
10/5/2017,26476.77,27036.08,26467.48,27015.58,Argentina  MerVal (Major)
10/4/2017,26672.97,26722.08,26216.53,26476.77,Argentina  MerVal (Major)
10/3/2017,26350.75,26690.7,26305.87,26672.97,Argentina  MerVal (Major)
10/2/2017,26078.32,26383.7,26069.57,26350.75,Argentina  MerVal (Major)
9/29/2017,25597.01,26175.24,25597.01,26078.29,Argentina  MerVal (Major)
9/28/2017,25271.19,25642.76,25267.13,25597.01,Argentina  MerVal (Major)
9/27/2017,25166.21,25295.88,24860.42,25271.19,Argentina  MerVal (Major)
9/26/2017,25047.18,25411.73,25047.18,25166.21,Argentina  MerVal (Major)
9/25/2017,24994.48,25229.15,24928.63,25047.18,Argentina  MerVal (Major)
9/22/2017,24578.7,25034.67,24577.52,24994.48,Argentina  MerVal (Major)
9/21/2017,24334.82,24595.45,24334.82,24578.7,Argentina  MerVal (Major)
9/20/2017,24214.62,24359.2,24189.23,24334.82,Argentina  MerVal (Major)
9/19/2017,23913.92,24236.26,23913.92,24214.62,Argentina  MerVal (Major)
9/18/2017,23715.54,23950.47,23609.11,23913.92,Argentina  MerVal (Major)
9/15/2017,23701.71,23737.15,23601.45,23715.54,Argentina  MerVal (Major)
9/14/2017,23836.58,23928.27,23693.08,23701.71,Argentina  MerVal (Major)
9/13/2017,23529.22,23873.78,23529.22,23836.58,Argentina  MerVal (Major)
9/12/2017,24066.49,24066.93,23502.59,23529.22,Argentina  MerVal (Major)
9/11/2017,24018.13,24235.41,24018.13,24066.49,Argentina  MerVal (Major)
9/8/2017,24250.25,24262.2,23836.56,24018.13,Argentina  MerVal (Major)
9/7/2017,24164.85,24266.12,24148.68,24250.25,Argentina  MerVal (Major)
9/6/2017,24025.94,24246.13,24023.43,24164.85,Argentina  MerVal (Major)
9/5/2017,23707.77,24060.58,23706.46,24025.94,Argentina  MerVal (Major)
9/4/2017,23657.64,23751.27,23527.87,23707.77,Argentina  MerVal (Major)
9/1/2017,23588.98,23721.09,23573.99,23657.64,Argentina  MerVal (Major)
8/31/2017,23491.81,23642.07,23485.01,23588.98,Argentina  MerVal (Major)
8/30/2017,23443.59,23534,23416.11,23491.81,Argentina  MerVal (Major)
8/29/2017,23482.05,23482.6,23279.57,23443.59,Argentina  MerVal (Major)
8/28/2017,23500.95,23597.66,23444.45,23482.05,Argentina  MerVal (Major)
8/25/2017,23392.5,23573.64,23392.5,23500.95,Argentina  MerVal (Major)
8/24/2017,23262.38,23410.59,23167.08,23392.5,Argentina  MerVal (Major)
8/23/2017,22900.18,23279.74,22865.38,23262.38,Argentina  MerVal (Major)
8/22/2017,22967.35,23091.54,22863.39,22900.18,Argentina  MerVal (Major)
8/18/2017,22724.48,23153.64,22654.44,22967.35,Argentina  MerVal (Major)
8/17/2017,22887.94,22919.04,22690.49,22724.48,Argentina  MerVal (Major)
8/16/2017,22702.38,22911.1,22656.87,22887.94,Argentina  MerVal (Major)
8/15/2017,22539.96,22719.36,22237.24,22702.38,Argentina  MerVal (Major)
8/14/2017,21632.98,22561.62,21632.98,22539.96,Argentina  MerVal (Major)
8/11/2017,21132.97,21729.03,21129.11,21632.98,Argentina  MerVal (Major)
8/10/2017,20924.99,21228.78,20904.59,21132.97,Argentina  MerVal (Major)
8/9/2017,21255.71,21265.89,20845.22,20924.99,Argentina  MerVal (Major)
8/8/2017,21478.44,21559.98,21220.01,21255.71,Argentina  MerVal (Major)
8/7/2017,21703.9,21802.47,21458.13,21478.44,Argentina  MerVal (Major)
8/4/2017,21779.54,21823.1,21694.07,21703.9,Argentina  MerVal (Major)
8/3/2017,21798.64,21877.75,21739.62,21779.54,Argentina  MerVal (Major)
8/2/2017,21522.3,21850.2,21514.05,21798.64,Argentina  MerVal (Major)
8/1/2017,21582.4,21710.63,21498.98,21522.3,Argentina  MerVal (Major)
7/31/2017,21689.22,21689.22,21382.98,21582.4,Argentina  MerVal (Major)
7/28/2017,21294.02,21705.54,21271.68,21689.22,Argentina  MerVal (Major)
7/27/2017,21202.91,21356.79,21198.02,21294.02,Argentina  MerVal (Major)
7/26/2017,21243.25,21304.39,21106.75,21202.91,Argentina  MerVal (Major)
7/25/2017,21310.37,21406.88,21162.92,21243.25,Argentina  MerVal (Major)
7/24/2017,21498.58,21620.13,21258.6,21310.37,Argentina  MerVal (Major)
7/21/2017,21465.2,21727.19,21459.46,21498.58,Argentina  MerVal (Major)
7/20/2017,21450.4,21633.1,21450.4,21465.2,Argentina  MerVal (Major)
7/19/2017,21046.43,21515.51,21040.81,21450.4,Argentina  MerVal (Major)
7/18/2017,21296.5,21309.18,20863.82,21046.43,Argentina  MerVal (Major)
7/17/2017,21880.16,21882.07,21255.9,21296.5,Argentina  MerVal (Major)
7/14/2017,21976.37,22032.37,21703.92,21880.16,Argentina  MerVal (Major)
7/13/2017,22227.43,22240.45,21857.62,21976.37,Argentina  MerVal (Major)
7/12/2017,22127.33,22366.54,22118.11,22262.64,Argentina  MerVal (Major)
7/11/2017,21956.55,22144.41,21946.22,22127.33,Argentina  MerVal (Major)
7/10/2017,22027.84,22122.57,21941.39,21956.55,Argentina  MerVal (Major)
7/7/2017,22223,22251.11,21845.58,22027.84,Argentina  MerVal (Major)
7/6/2017,22433.62,22605.85,22210.91,22225.15,Argentina  MerVal (Major)
7/5/2017,22385.79,22573.14,22366.21,22415.77,Argentina  MerVal (Major)
7/4/2017,22217.01,22469.82,22214.99,22385.79,Argentina  MerVal (Major)
7/3/2017,21869.42,22337.96,21869.42,22217.01,Argentina  MerVal (Major)
6/30/2017,21460.77,21939.45,21460.77,21912.63,Argentina  MerVal (Major)
6/29/2017,21394.32,21540.48,21300.96,21460.77,Argentina  MerVal (Major)
6/28/2017,21289.75,21410.54,21284.14,21394.31,Argentina  MerVal (Major)
6/27/2017,21309.48,21469.93,21164.54,21226.89,Argentina  MerVal (Major)
6/26/2017,21081.78,21313.98,21081.78,21297.04,Argentina  MerVal (Major)
6/23/2017,21004.28,21154.01,20874.57,21066.14,Argentina  MerVal (Major)
6/22/2017,20614.35,21085.69,20614.35,20996.86,Argentina  MerVal (Major)
6/21/2017,21624.45,21624.45,20461.53,20614.35,Argentina  MerVal (Major)
6/19/2017,21464.23,21725.97,21464.23,21657.19,Argentina  MerVal (Major)
6/16/2017,21007.12,21291.38,21007.12,21291.38,Argentina  MerVal (Major)
6/15/2017,21186.65,21186.65,20906.83,21009.41,Argentina  MerVal (Major)
6/14/2017,21397.36,21460.88,21148.18,21178.35,Argentina  MerVal (Major)
6/13/2017,21150.76,21407.1,21102.25,21394.92,Argentina  MerVal (Major)
6/12/2017,21612.87,21612.87,21102.76,21145.05,Argentina  MerVal (Major)
6/9/2017,21918.39,21948.63,21590.11,21614.25,Argentina  MerVal (Major)
6/8/2017,22228.09,22349.67,21903.08,21928.76,Argentina  MerVal (Major)
6/7/2017,22361.74,22501.72,22120.27,22218.66,Argentina  MerVal (Major)
6/6/2017,22412.69,22412.69,21682.89,22355.6,Argentina  MerVal (Major)
6/5/2017,22519.85,22557.6,22247.23,22443.6,Argentina  MerVal (Major)
6/2/2017,22565.58,22565.58,22428.48,22518.99,Argentina  MerVal (Major)
6/1/2017,22461.9,22594.93,22461.9,22518.66,Argentina  MerVal (Major)
5/31/2017,22325.93,22413.95,22191.45,22348.61,Argentina  MerVal (Major)
5/30/2017,22336.59,22349.68,22165.97,22310.58,Argentina  MerVal (Major)
5/29/2017,22148.88,22624.41,22148.88,22347.43,Argentina  MerVal (Major)
5/26/2017,21892.09,22151.22,21843.85,22141.71,Argentina  MerVal (Major)
5/24/2017,21520.66,21707.5,21520.66,21684.59,Argentina  MerVal (Major)
5/23/2017,21503.86,21640.85,21452.22,21520.66,Argentina  MerVal (Major)
5/22/2017,21556.09,21556.09,21350.79,21500.84,Argentina  MerVal (Major)
5/19/2017,21033.89,21636.43,21033.89,21614.87,Argentina  MerVal (Major)
5/18/2017,21660.38,21660.38,20686.48,21033.96,Argentina  MerVal (Major)
5/17/2017,21836.87,21836.87,21646.78,21674.24,Argentina  MerVal (Major)
5/16/2017,21659.05,21833.61,21659.05,21833.61,Argentina  MerVal (Major)
5/15/2017,21623.29,21683.05,21576.89,21656.6,Argentina  MerVal (Major)
5/12/2017,21432.9,21666.84,21432.9,21502.41,Argentina  MerVal (Major)
5/11/2017,21520.75,21550.76,21408.14,21426.58,Argentina  MerVal (Major)
5/10/2017,21143.61,21510,21143.61,21510,Argentina  MerVal (Major)
5/9/2017,21041.65,21175.89,21035.95,21140.16,Argentina  MerVal (Major)
5/8/2017,21169.68,21169.68,21041.87,21076.71,Argentina  MerVal (Major)
5/5/2017,20971.78,21169.68,20968.11,21169.68,Argentina  MerVal (Major)
5/4/2017,21216.73,21216.73,20853.68,20985.52,Argentina  MerVal (Major)
5/3/2017,21158.84,21252.94,21098.62,21212.03,Argentina  MerVal (Major)
5/2/2017,21041.64,21159.69,21021.8,21157.45,Argentina  MerVal (Major)
4/28/2017,20907.4,21019.91,20871.69,21019.91,Argentina  MerVal (Major)
4/27/2017,21028.89,21028.89,20615.09,20889.45,Argentina  MerVal (Major)
4/26/2017,21201.08,21226.07,21027.67,21027.67,Argentina  MerVal (Major)
4/25/2017,21169.87,21315.37,21052.52,21198.87,Argentina  MerVal (Major)
4/24/2017,20779.35,21171.47,20779.35,21169.87,Argentina  MerVal (Major)
4/21/2017,20673.73,20768.98,20601.58,20768.98,Argentina  MerVal (Major)
4/20/2017,20512.97,20676.73,20512.97,20668.71,Argentina  MerVal (Major)
4/19/2017,20660.56,20844.03,20496.01,20513.17,Argentina  MerVal (Major)
4/18/2017,20729.41,20787.44,20603.34,20669.72,Argentina  MerVal (Major)
4/17/2017,20807.78,20807.78,20663.87,20748.13,Argentina  MerVal (Major)
4/12/2017,20994.8,20995.33,20646.02,20812.17,Argentina  MerVal (Major)
4/11/2017,20934.33,21050.83,20925.66,20994.8,Argentina  MerVal (Major)
4/10/2017,20735.03,20935,20735.03,20926.18,Argentina  MerVal (Major)
4/7/2017,20812.27,20911.16,20715.14,20727.56,Argentina  MerVal (Major)
4/6/2017,20753.74,20921.62,20719.29,20812.82,Argentina  MerVal (Major)
4/5/2017,20848.18,20961.74,20676.36,20683.02,Argentina  MerVal (Major)
4/4/2017,20561.9,20834.74,20561.9,20834.74,Argentina  MerVal (Major)
4/3/2017,20281.62,20561.9,20281.62,20561.9,Argentina  MerVal (Major)
3/31/2017,20250.25,20322.64,20194.75,20265.32,Argentina  MerVal (Major)
3/30/2017,20200.21,20267.56,20144.64,20248.42,Argentina  MerVal (Major)
3/29/2017,20066.82,20230.69,20060.45,20203.27,Argentina  MerVal (Major)
3/28/2017,19808.51,20052.07,19808.51,20022.42,Argentina  MerVal (Major)
3/27/2017,19705.1,19881.41,19701.97,19801.71,Argentina  MerVal (Major)
3/24/2017,19705.1,19790.71,19646.45,19705.1,Argentina  MerVal (Major)
3/23/2017,19675.83,19790.71,19646.45,19705.1,Argentina  MerVal (Major)
3/22/2017,19537.45,19666.59,19509.07,19666.59,Argentina  MerVal (Major)
3/21/2017,19794.89,19811.59,19460.55,19535.2,Argentina  MerVal (Major)
3/20/2017,19436.74,19793.52,19436.74,19793.52,Argentina  MerVal (Major)
3/17/2017,19602.07,19658.86,19402.54,19434,Argentina  MerVal (Major)
3/16/2017,19369.76,19627.14,19369.76,19601.29,Argentina  MerVal (Major)
3/15/2017,19067.75,19368.39,19019.86,19368.39,Argentina  MerVal (Major)
3/14/2017,19192.04,19192.04,18925.61,19062.24,Argentina  MerVal (Major)
3/13/2017,18895.91,19188.25,18895.91,19188.25,Argentina  MerVal (Major)
3/10/2017,18807.42,18979.8,18807.35,18895.91,Argentina  MerVal (Major)
3/9/2017,19223.43,19229.32,18717.51,18785.49,Argentina  MerVal (Major)
3/8/2017,19248.65,19267.46,19177.83,19232.61,Argentina  MerVal (Major)
3/7/2017,19197.34,19345.16,19171.08,19248.16,Argentina  MerVal (Major)
3/6/2017,19265.45,19343.59,19038.82,19197.34,Argentina  MerVal (Major)
3/3/2017,18959.77,19265.45,18928.19,19265.45,Argentina  MerVal (Major)
3/2/2017,19358.97,19414.19,18924.04,18966.51,Argentina  MerVal (Major)
3/1/2017,19111.87,19370.61,19059.53,19358.97,Argentina  MerVal (Major)
2/24/2017,19538.09,19538.09,19030.43,19117.45,Argentina  MerVal (Major)
2/23/2017,19918.28,20133.04,19454.17,19538.09,Argentina  MerVal (Major)
2/22/2017,20077.5,20084.02,19845.8,19915.25,Argentina  MerVal (Major)
2/21/2017,20040.36,20234.96,19935.11,20072.92,Argentina  MerVal (Major)
2/20/2017,19742.29,20049.19,19735.8,20038.39,Argentina  MerVal (Major)
2/17/2017,19565.77,19712.44,19421.97,19681.34,Argentina  MerVal (Major)
2/16/2017,19661.98,19744.39,19463.96,19563.21,Argentina  MerVal (Major)
2/15/2017,19606.38,19667.65,19551.42,19657.07,Argentina  MerVal (Major)
2/14/2017,19576.9,19609.74,19446.71,19606.38,Argentina  MerVal (Major)
2/13/2017,19687.83,19743.46,19427.21,19507.54,Argentina  MerVal (Major)
2/10/2017,19331.62,19513.59,19300.74,19502.93,Argentina  MerVal (Major)
2/9/2017,19145.67,19378.85,19145.67,19302.25,Argentina  MerVal (Major)
2/8/2017,19199.83,19199.83,18950.79,19147.92,Argentina  MerVal (Major)
2/7/2017,19252.58,19365.99,19100.32,19194.32,Argentina  MerVal (Major)
2/6/2017,19199.12,19290.08,19183.8,19248.66,Argentina  MerVal (Major)
2/3/2017,19374.99,19487.18,19146.15,19200.5,Argentina  MerVal (Major)
2/2/2017,19205.25,19379.13,19125.27,19374.99,Argentina  MerVal (Major)
2/1/2017,19066.42,19303.26,18983.82,19200.76,Argentina  MerVal (Major)
1/31/2017,18780.56,19062.59,18780.56,19062.59,Argentina  MerVal (Major)
1/30/2017,19221.09,19221.09,18737.54,18777.5,Argentina  MerVal (Major)
1/27/2017,19200.63,19218.44,19070.87,19215.78,Argentina  MerVal (Major)
1/26/2017,19408.95,19557.54,19180.4,19180.4,Argentina  MerVal (Major)
1/25/2017,19365.6,19452.04,19305.17,19406.63,Argentina  MerVal (Major)
1/24/2017,19468.26,19721.22,19330.27,19366.94,Argentina  MerVal (Major)
1/23/2017,19039.11,19470.59,18993.6,19470.59,Argentina  MerVal (Major)
1/20/2017,18571.84,19044.28,18563.05,19039.49,Argentina  MerVal (Major)
1/19/2017,18861.25,18937.2,18571.9,18633.46,Argentina  MerVal (Major)
1/18/2017,18879.26,19024.91,18785.26,18870.09,Argentina  MerVal (Major)
1/17/2017,18996.13,19056.55,18866.28,18875.55,Argentina  MerVal (Major)
1/16/2017,18912.94,19019.33,18860.42,18997.45,Argentina  MerVal (Major)
1/13/2017,18600.35,18892.2,18600.35,18885.09,Argentina  MerVal (Major)
1/12/2017,18594.6,18733.52,18457.17,18591.28,Argentina  MerVal (Major)
1/11/2017,18821.13,18892.07,18413.13,18467.76,Argentina  MerVal (Major)
1/10/2017,18511.69,18832.57,18511.69,18783.32,Argentina  MerVal (Major)
1/9/2017,18384.14,18518.2,18317.89,18509.93,Argentina  MerVal (Major)
1/6/2017,18226.59,18308.38,18200.9,18284.28,Argentina  MerVal (Major)
1/5/2017,18233.95,18296.93,17910.11,18222.7,Argentina  MerVal (Major)
1/4/2017,17915.3,18157.08,17903.79,18143.1,Argentina  MerVal (Major)
1/3/2017,17526.34,17932.54,17526.34,17911.22,Argentina  MerVal (Major)
1/2/2017,16921.64,17527.52,16921.64,17504.82,Argentina  MerVal (Major)
12/30/2016,16917.86,16939.84,16508.26,16917.86,Argentina  MerVal (Major)
12/29/2016,16508.26,16939.84,16508.26,16917.86,Argentina  MerVal (Major)
12/28/2016,16389.62,16619.84,16385.37,16508.26,Argentina  MerVal (Major)
12/27/2016,16134.7,16386.74,16026,16386.74,Argentina  MerVal (Major)
12/26/2016,16354.52,16394.39,15995.3,16113.26,Argentina  MerVal (Major)
12/23/2016,16386.1,16451.75,16274.09,16354.52,Argentina  MerVal (Major)
12/22/2016,16594.6,16674.94,16363.77,16378.45,Argentina  MerVal (Major)
12/21/2016,16073.8,16591.82,16068.93,16587.29,Argentina  MerVal (Major)
12/20/2016,16000.77,16164.45,15933.23,16064.06,Argentina  MerVal (Major)
12/19/2016,16577.8,16592.02,15966.61,15996.13,Argentina  MerVal (Major)
12/16/2016,16737.2,16746.1,16515,16563.5,Argentina  MerVal (Major)
12/15/2016,16888.18,16888.18,16603.69,16738.59,Argentina  MerVal (Major)
12/14/2016,17197.47,17275.47,16918.41,16918.41,Argentina  MerVal (Major)
12/13/2016,17186.24,17234.19,17082.24,17197.47,Argentina  MerVal (Major)
12/12/2016,17207.74,17313.55,17028.74,17157.49,Argentina  MerVal (Major)
12/7/2016,17220.93,17268.87,17148.01,17196.77,Argentina  MerVal (Major)
12/6/2016,16997.57,17235.21,16913.73,17235.21,Argentina  MerVal (Major)
12/5/2016,16954.7,17051.16,16925,16999.02,Argentina  MerVal (Major)
12/2/2016,17043.37,17072.04,16848.45,16947.76,Argentina  MerVal (Major)
12/1/2016,17447.77,17514.65,16978.42,17041.98,Argentina  MerVal (Major)
11/30/2016,17044.87,17514.22,17044.87,17442.4,Argentina  MerVal (Major)
11/29/2016,17145.8,17145.8,16857.61,17042.18,Argentina  MerVal (Major)
11/25/2016,17378.12,17378.12,17138.32,17168.64,Argentina  MerVal (Major)
11/24/2016,17376.94,17525.86,17349.8,17385.18,Argentina  MerVal (Major)
11/23/2016,17314.04,17393.73,17180.3,17366.45,Argentina  MerVal (Major)
11/22/2016,16922.27,17306.81,16922.27,17306.81,Argentina  MerVal (Major)
11/21/2016,16394.86,16847.66,16394.86,16844.29,Argentina  MerVal (Major)
11/18/2016,16469.42,16529.98,16296.51,16385.12,Argentina  MerVal (Major)
11/17/2016,16525.09,16811.38,16450.97,16471.68,Argentina  MerVal (Major)
11/16/2016,16513.16,16520.85,16242.8,16520.85,Argentina  MerVal (Major)
11/15/2016,15705.9,16478.38,15705.9,16478.38,Argentina  MerVal (Major)
11/14/2016,15585.45,15693.73,15188.55,15693.73,Argentina  MerVal (Major)
11/11/2016,16230.01,16230.01,15438.72,15659.74,Argentina  MerVal (Major)
11/10/2016,17060.89,17115.34,16197.74,16230.73,Argentina  MerVal (Major)
11/9/2016,16299.31,17045.67,16299.31,17024.89,Argentina  MerVal (Major)
11/8/2016,17267.13,17321.18,17049.13,17138.39,Argentina  MerVal (Major)
11/7/2016,16754.93,17257.56,16754.93,17257.56,Argentina  MerVal (Major)
11/4/2016,16719.9,16880.77,16643.76,16754.93,Argentina  MerVal (Major)
11/3/2016,16807.36,17087.45,16695.51,16706.08,Argentina  MerVal (Major)
11/2/2016,17111.12,17111.12,16518.75,16807.36,Argentina  MerVal (Major)
11/1/2016,17623.77,17682.24,16893.37,17107.63,Argentina  MerVal (Major)
10/31/2016,17882.84,17882.84,17566.12,17610.13,Argentina  MerVal (Major)
10/28/2016,18066.82,18130.67,17826.03,17869.06,Argentina  MerVal (Major)
10/27/2016,18187.58,18250.85,18017.39,18065.61,Argentina  MerVal (Major)
10/26/2016,18359.09,18370.54,18091.13,18187.58,Argentina  MerVal (Major)
10/25/2016,18394.76,18431.54,18120.94,18409.07,Argentina  MerVal (Major)
10/24/2016,18255.05,18406.97,18208.84,18390.65,Argentina  MerVal (Major)
10/21/2016,18147.31,18312.97,18067.29,18257.28,Argentina  MerVal (Major)
10/20/2016,18122.63,18149.66,17949.7,18147.31,Argentina  MerVal (Major)
10/19/2016,17851.62,18214.77,17847,18125.39,Argentina  MerVal (Major)
10/18/2016,17662.74,17870.53,17662.74,17847.63,Argentina  MerVal (Major)
10/17/2016,17432.4,17671.17,17402.87,17664,Argentina  MerVal (Major)
10/14/2016,17246.63,17437.98,17231.65,17414.89,Argentina  MerVal (Major)
10/13/2016,17210.31,17268.3,16963.63,17234.81,Argentina  MerVal (Major)
10/12/2016,17154.13,17207.9,17089.6,17207.9,Argentina  MerVal (Major)
10/11/2016,17136.22,17183.1,17030.37,17159.16,Argentina  MerVal (Major)
10/7/2016,17123.48,17159.91,16988.59,17136.22,Argentina  MerVal (Major)
10/6/2016,17134.2,17160.8,17042.92,17143.32,Argentina  MerVal (Major)
10/5/2016,16940.33,17092.12,16940.33,17070.65,Argentina  MerVal (Major)
10/4/2016,16855.65,16990.3,16765.14,16873.83,Argentina  MerVal (Major)
10/3/2016,16679.62,16859.54,16679.62,16846.88,Argentina  MerVal (Major)
9/30/2016,16732.41,16798.73,16675.68,16675.68,Argentina  MerVal (Major)
9/29/2016,16751.86,16939,16611.42,16743.43,Argentina  MerVal (Major)
9/28/2016,16456.31,16769.82,16334.8,16755.17,Argentina  MerVal (Major)
9/27/2016,16367.87,16404.21,16129.14,16348.5,Argentina  MerVal (Major)
9/26/2016,16456.98,16456.98,16299.12,16356.44,Argentina  MerVal (Major)
9/23/2016,16638.64,16643.05,16306.22,16441.71,Argentina  MerVal (Major)
9/22/2016,16312.44,16643.05,16312.44,16643.05,Argentina  MerVal (Major)
9/21/2016,16070.8,16292.48,15976.77,16292.48,Argentina  MerVal (Major)
9/20/2016,15995.61,16200.93,15947.59,16012.84,Argentina  MerVal (Major)
9/19/2016,15826.58,16164.16,15826.58,15990.69,Argentina  MerVal (Major)
9/16/2016,15769.78,15833.11,15651.36,15828.16,Argentina  MerVal (Major)
9/15/2016,15556.5,15863.27,15546.34,15851.53,Argentina  MerVal (Major)
9/14/2016,15536.45,15669.87,15503.94,15546.36,Argentina  MerVal (Major)
9/13/2016,15901.64,15901.64,15427.36,15520.58,Argentina  MerVal (Major)
9/12/2016,15904.62,16062.02,15862.07,16058.32,Argentina  MerVal (Major)
9/9/2016,16461.72,16461.72,15959.52,15975.57,Argentina  MerVal (Major)
9/8/2016,16313.09,16497.85,16313.09,16457.9,Argentina  MerVal (Major)
9/7/2016,16271.49,16322.85,16164.47,16315.51,Argentina  MerVal (Major)
9/6/2016,16023.82,16276.29,16008.29,16276.29,Argentina  MerVal (Major)
9/5/2016,15965.68,16085.4,15942.64,16006.33,Argentina  MerVal (Major)
