Full_Date,Open,High,Low,Close,Index
6/16/2017,3670.33,3671.3,3654.04,3670.33,DJ Islamic Market Titans
6/15/2017,3664.6,3664.95,3664.16,3664.7,DJ Islamic Market Titans
6/14/2017,3680.46,3681.52,3679.98,3681.35,DJ Islamic Market Titans
6/13/2017,3685.04,3685.65,3685.04,3685.41,DJ Islamic Market Titans
6/12/2017,3668.56,3668.59,3667.4,3668.13,DJ Islamic Market Titans
6/11/2017,3685.55,3685.94,3685.55,3685.55,DJ Islamic Market Titans
6/9/2017,3686.32,3715.03,3664.46,3686.32,DJ Islamic Market Titans
6/8/2017,3705.17,3705.17,3703.24,3703.58,DJ Islamic Market Titans
6/7/2017,3712.06,3712.41,3711.67,3711.78,DJ Islamic Market Titans
6/6/2017,3716.25,3716.64,3716.02,3716.12,DJ Islamic Market Titans
6/5/2017,3726.89,3727.17,3726.72,3726.76,DJ Islamic Market Titans
6/4/2017,3728.7,3728.7,3728.7,3728.7,DJ Islamic Market Titans
6/2/2017,3728.73,3729.53,3728.73,3728.73,DJ Islamic Market Titans
6/1/2017,3695.54,3696.51,3695.18,3696.38,DJ Islamic Market Titans
5/31/2017,3679.95,3680.96,3679.91,3680.47,DJ Islamic Market Titans
5/30/2017,3676.37,3677.03,3676.11,3676.65,DJ Islamic Market Titans
5/29/2017,3674.56,3675.13,3674.49,3674.86,DJ Islamic Market Titans
5/28/2017,3678.14,3678.81,3678.14,3678.14,DJ Islamic Market Titans
5/26/2017,3678.44,3681.78,3673.94,3678.44,DJ Islamic Market Titans
5/25/2017,3680.15,3680.2,3678.79,3679.03,DJ Islamic Market Titans
5/24/2017,3665.98,3666.19,3665.38,3665.91,DJ Islamic Market Titans
5/23/2017,3657.79,3658.64,3657.79,3657.99,DJ Islamic Market Titans
5/22/2017,3658.69,3659.62,3658.67,3659.49,DJ Islamic Market Titans
5/21/2017,3642.1,3642.1,3639.62,3642.1,DJ Islamic Market Titans
5/19/2017,3641.47,3647.68,3641.47,3641.47,DJ Islamic Market Titans
5/18/2017,3619.78,3620.03,3619.04,3619.49,DJ Islamic Market Titans
5/17/2017,3615.39,3615.59,3614.16,3614.5,DJ Islamic Market Titans
5/16/2017,3665.6,3666.12,3665.55,3665.89,DJ Islamic Market Titans
5/15/2017,3654.22,3654.77,3653.21,3654.59,DJ Islamic Market Titans
5/14/2017,3639.27,3639.27,3639.27,3639.27,DJ Islamic Market Titans
5/12/2017,3639.65,3641.36,3639.65,3639.65,DJ Islamic Market Titans
5/11/2017,3624.54,3624.54,3623.16,3623.65,DJ Islamic Market Titans
5/10/2017,3627.58,3627.64,3626.91,3627.31,DJ Islamic Market Titans
5/9/2017,3632.54,3632.71,3631.86,3632.63,DJ Islamic Market Titans
5/8/2017,3629.45,3629.67,3628.85,3628.97,DJ Islamic Market Titans
5/7/2017,3620.43,3620.43,3620.43,3620.43,DJ Islamic Market Titans
5/5/2017,3620.43,3621.56,3609.5,3620.43,DJ Islamic Market Titans
5/4/2017,3613.2,3613.31,3612.71,3612.73,DJ Islamic Market Titans
5/3/2017,3603.36,3603.72,3603.14,3603.17,DJ Islamic Market Titans
5/2/2017,3603.09,3603.24,3602.88,3602.94,DJ Islamic Market Titans
5/1/2017,3590.6,3591.71,3590.58,3591.63,DJ Islamic Market Titans
4/30/2017,3583.18,3583.18,3583.18,3583.18,DJ Islamic Market Titans
4/28/2017,3582.86,3588.06,3577.73,3582.86,DJ Islamic Market Titans
4/27/2017,3579.79,3579.96,3579.45,3579.63,DJ Islamic Market Titans
4/26/2017,3571.59,3572.26,3571.59,3572.1,DJ Islamic Market Titans
4/25/2017,3576.26,3577.04,3576.17,3576.86,DJ Islamic Market Titans
4/24/2017,3551.26,3551.57,3550.62,3551.07,DJ Islamic Market Titans
4/23/2017,3512.69,3512.69,3509.25,3512.69,DJ Islamic Market Titans
4/21/2017,3505.3,3510.4,3500.8,3505.3,DJ Islamic Market Titans
4/20/2017,3506.94,3507.33,3506.84,3507.08,DJ Islamic Market Titans
4/19/2017,3485.78,3486.76,3485.56,3486.15,DJ Islamic Market Titans
4/18/2017,3495.66,3497.13,3495.64,3496.69,DJ Islamic Market Titans
4/17/2017,3505.91,3506.33,3505.71,3505.95,DJ Islamic Market Titans
4/16/2017,3486.37,3486.37,3486.37,3486.37,DJ Islamic Market Titans
4/14/2017,3486.12,3486.12,3485.17,3486.12,DJ Islamic Market Titans
4/13/2017,3487.69,3487.69,3486.43,3486.85,DJ Islamic Market Titans
4/12/2017,3506.46,3506.46,3505.54,3505.61,DJ Islamic Market Titans
4/11/2017,3501.73,3501.73,3500.45,3500.7,DJ Islamic Market Titans
4/10/2017,3507.4,3507.71,3507.27,3507.69,DJ Islamic Market Titans
4/9/2017,3506.43,3506.43,3506.43,3506.43,DJ Islamic Market Titans
4/7/2017,3508.05,3513.75,3502.48,3508.05,DJ Islamic Market Titans
4/6/2017,3510.77,3511.2,3510.41,3511.04,DJ Islamic Market Titans
4/5/2017,3515.38,3516.37,3515.08,3515.51,DJ Islamic Market Titans
4/4/2017,3522.96,3523.37,3522.59,3522.71,DJ Islamic Market Titans
4/3/2017,3516.16,3516.97,3515.83,3516.91,DJ Islamic Market Titans
4/2/2017,3516.65,3516.65,3516.65,3516.65,DJ Islamic Market Titans
3/31/2017,3525,3516.3,3515.08,3516.3,DJ Islamic Market Titans
3/30/2017,3527.44,3526.28,3521.32,3525.95,DJ Islamic Market Titans
3/29/2017,3522.33,3530.14,3526.86,3527.02,DJ Islamic Market Titans
3/28/2017,3507.47,3528.06,3521.41,3522.19,DJ Islamic Market Titans
3/27/2017,3506.71,3509.61,3489.25,3509.39,DJ Islamic Market Titans
3/24/2017,3505.51,3515.9,3497.89,3503.57,DJ Islamic Market Titans
3/23/2017,3507.9,3516.41,3505.15,3505.28,DJ Islamic Market Titans
3/22/2017,3506.46,3511.37,3506.82,3507.24,DJ Islamic Market Titans
3/21/2017,3527.93,3545.84,3502.6,3503.27,DJ Islamic Market Titans
3/20/2017,3525.52,3528.7,3522.32,3528.58,DJ Islamic Market Titans
3/17/2017,3527.49,3535.12,3524.61,3525.2,DJ Islamic Market Titans
3/16/2017,3524.64,3530.32,3526.11,3526.4,DJ Islamic Market Titans
3/15/2017,3495.29,3525.28,3524.05,3525.15,DJ Islamic Market Titans
3/14/2017,3503.52,3503.74,3494.41,3494.75,DJ Islamic Market Titans
3/13/2017,3503.17,3508.99,3503.07,3503.14,DJ Islamic Market Titans
3/10/2017,3485.79,3507.1,3485.65,3503.84,DJ Islamic Market Titans
3/9/2017,3479.23,3488.76,3475.08,3488.57,DJ Islamic Market Titans
3/8/2017,3482.72,3480.37,3478.32,3478.63,DJ Islamic Market Titans
3/7/2017,3489.56,3483.42,3482.21,3482.75,DJ Islamic Market Titans
3/6/2017,3498.24,3490.08,3489.04,3489.99,DJ Islamic Market Titans
3/3/2017,3492.46,3498.89,3485.05,3495.36,DJ Islamic Market Titans
3/2/2017,3501.51,3492.84,3491.5,3491.82,DJ Islamic Market Titans
3/1/2017,3465.49,3504.87,3464.33,3504.27,DJ Islamic Market Titans
2/28/2017,3469.37,3466.93,3463.27,3466.03,DJ Islamic Market Titans
2/27/2017,3471.29,3470.82,3462.74,3470.55,DJ Islamic Market Titans
2/24/2017,3471.48,3471.48,3458.05,3471.48,DJ Islamic Market Titans
2/23/2017,3472.66,3472.78,3471.73,3471.97,DJ Islamic Market Titans
2/22/2017,3465.96,3466.05,3464.53,3464.96,DJ Islamic Market Titans
2/21/2017,3461.27,3463.18,3461.25,3462.9,DJ Islamic Market Titans
2/20/2017,3448.22,3448.34,3446.27,3446.82,DJ Islamic Market Titans
2/19/2017,3451.87,3451.87,3451.87,3451.87,DJ Islamic Market Titans
2/17/2017,3452.66,3452.66,3435.06,3452.66,DJ Islamic Market Titans
2/16/2017,3438.98,3439.03,3436.7,3438.52,DJ Islamic Market Titans
2/15/2017,3434.14,3436.36,3434.06,3435.61,DJ Islamic Market Titans
2/14/2017,3411.92,3414.03,3411.41,3413.78,DJ Islamic Market Titans
2/13/2017,3410.43,3410.83,3409.53,3409.63,DJ Islamic Market Titans
2/12/2017,3393.75,3393.75,3392.61,3393.75,DJ Islamic Market Titans
2/10/2017,3393.23,3398.75,3393.23,3393.23,DJ Islamic Market Titans
2/9/2017,3382.99,3387.04,3382.79,3386.44,DJ Islamic Market Titans
2/8/2017,3374.8,3374.93,3372.77,3373.37,DJ Islamic Market Titans
2/7/2017,3367.92,3368.33,3367.34,3368.05,DJ Islamic Market Titans
2/6/2017,3363.83,3364.2,3361.4,3361.92,DJ Islamic Market Titans
2/5/2017,3364.43,3365.51,3364.43,3364.43,DJ Islamic Market Titans
2/3/2017,3364.12,3365.27,3364.12,3364.12,DJ Islamic Market Titans
2/2/2017,3343.83,3345.69,3342.6,3345.02,DJ Islamic Market Titans
2/1/2017,3346.86,3349.11,3346.32,3348.71,DJ Islamic Market Titans
1/31/2017,3337.24,3337.4,3334.28,3334.86,DJ Islamic Market Titans
1/30/2017,3341.63,3341.92,3339.77,3340.07,DJ Islamic Market Titans
1/29/2017,3359.02,3359.91,3359.02,3359.02,DJ Islamic Market Titans
1/27/2017,3358.66,3360.74,3353.59,3358.66,DJ Islamic Market Titans
1/26/2017,3356.46,3357.67,3356.28,3357,DJ Islamic Market Titans
1/25/2017,3365.08,3367.27,3365.01,3366.51,DJ Islamic Market Titans
1/24/2017,3333.9,3336.36,3333.32,3336.18,DJ Islamic Market Titans
1/23/2017,3329.07,3329.1,3327.71,3328.43,DJ Islamic Market Titans
1/22/2017,3330.19,3330.19,3330.19,3330.19,DJ Islamic Market Titans
1/20/2017,3329.16,3334.76,3316.87,3329.16,DJ Islamic Market Titans
1/19/2017,3320.07,3322.24,3319.94,3321.86,DJ Islamic Market Titans
1/18/2017,3331.84,3333.28,3330.96,3332.44,DJ Islamic Market Titans
1/17/2017,3331.68,3331.88,3328.83,3329.32,DJ Islamic Market Titans
1/16/2017,3325.46,3325.66,3324.15,3325.26,DJ Islamic Market Titans
1/15/2017,3332.04,3333.25,3332.04,3332.04,DJ Islamic Market Titans
1/13/2017,3332.63,3336.41,3332.63,3332.63,DJ Islamic Market Titans
1/12/2017,3324.7,3325.61,3323.55,3324.86,DJ Islamic Market Titans
1/11/2017,3331.85,3333.19,3329.49,3331.51,DJ Islamic Market Titans
1/10/2017,3324.32,3325.76,3324.08,3325.65,DJ Islamic Market Titans
1/9/2017,3330.23,3330.99,3329.5,3330.49,DJ Islamic Market Titans
1/8/2017,3324.99,3324.99,3324.99,3324.99,DJ Islamic Market Titans
1/6/2017,3328.61,3329.99,3308.17,3328.61,DJ Islamic Market Titans
1/5/2017,3317.58,3318.47,3315.02,3315.55,DJ Islamic Market Titans
1/4/2017,3297.17,3301.2,3296.74,3300.56,DJ Islamic Market Titans
1/3/2017,3282.88,3285.02,3282.82,3284.28,DJ Islamic Market Titans
1/2/2017,3264.41,3266.09,3264.25,3265.87,DJ Islamic Market Titans
1/1/2017,3266.62,3266.62,3266.62,3266.62,DJ Islamic Market Titans
12/30/2016,3266.38,3266.38,3261.67,3266.38,DJ Islamic Market Titans
12/29/2016,3278.44,3286.79,3278.07,3281.76,DJ Islamic Market Titans
12/28/2016,3275.06,3275.56,3273.81,3275,DJ Islamic Market Titans
12/27/2016,3289.72,3290.79,3289.2,3290.53,DJ Islamic Market Titans
12/26/2016,3283.96,3284.31,3283.51,3283.88,DJ Islamic Market Titans
12/25/2016,3284.54,3285.42,3284.01,3284.54,DJ Islamic Market Titans
12/23/2016,3284.71,3284.71,3278.87,3284.71,DJ Islamic Market Titans
12/22/2016,3283.11,3283.43,3282.79,3282.98,DJ Islamic Market Titans
12/21/2016,3287.44,3288.71,3286.82,3287.95,DJ Islamic Market Titans
12/20/2016,3295.88,3296.96,3295.47,3295.96,DJ Islamic Market Titans
12/19/2016,3290.66,3291.39,3289.95,3291.16,DJ Islamic Market Titans
12/18/2016,3285.35,3285.35,3285.35,3285.35,DJ Islamic Market Titans
12/16/2016,3283.01,3295.79,3280.84,3283.01,DJ Islamic Market Titans
12/15/2016,3289.55,3290.31,3288.74,3289.14,DJ Islamic Market Titans
12/14/2016,3285.57,3285.75,3281.81,3283.05,DJ Islamic Market Titans
12/13/2016,3311.05,3312.69,3310.86,3312.51,DJ Islamic Market Titans
12/12/2016,3276.2,3277.13,3275.78,3276.48,DJ Islamic Market Titans
12/11/2016,3265.53,3265.53,3265.53,3265.53,DJ Islamic Market Titans
12/9/2016,3264.94,3266.75,3264.94,3264.94,DJ Islamic Market Titans
12/8/2016,3232.18,3233.14,3231.32,3232.28,DJ Islamic Market Titans
12/7/2016,3231.64,3233.69,3231.07,3233.59,DJ Islamic Market Titans
12/6/2016,3202.08,3203.08,3201.87,3202.91,DJ Islamic Market Titans
12/5/2016,3200.33,3202.33,3199.87,3202.1,DJ Islamic Market Titans
12/4/2016,3181.45,3181.45,3179.18,3181.45,DJ Islamic Market Titans
12/2/2016,3184.53,3191.07,3171.56,3184.53,DJ Islamic Market Titans
12/1/2016,3181.2,3181.93,3179.22,3179.77,DJ Islamic Market Titans
11/30/2016,3208.24,3210.84,3207.4,3210.62,DJ Islamic Market Titans
11/29/2016,3224.79,3225.8,3224.47,3225.27,DJ Islamic Market Titans
11/28/2016,3223.49,3224.27,3222.7,3223.91,DJ Islamic Market Titans
11/27/2016,3232.4,3232.4,3232.4,3232.4,DJ Islamic Market Titans
11/25/2016,3232.25,3232.28,3232.25,3232.25,DJ Islamic Market Titans
11/24/2016,3212.83,3213.94,3212.4,3213.61,DJ Islamic Market Titans
11/23/2016,3209.62,3210.75,3208.53,3209.61,DJ Islamic Market Titans
11/22/2016,3222.63,3223.22,3222.19,3222.84,DJ Islamic Market Titans
11/21/2016,3233.36,3235.8,3233.29,3235.71,DJ Islamic Market Titans
11/20/2016,3211.68,3211.68,3211.68,3211.68,DJ Islamic Market Titans
11/18/2016,3211.24,3211.24,3209.81,3211.24,DJ Islamic Market Titans
11/17/2016,3226.76,3228.07,3224.05,3224.93,DJ Islamic Market Titans
11/16/2016,3219.35,3220.69,3219.16,3220.11,DJ Islamic Market Titans
11/15/2016,3213.62,3217.21,3212.96,3216.96,DJ Islamic Market Titans
