Full_Date,Open,High,Low,Close,Index
11/2/2017,3406.13,3447.93,3406.13,3445.23,Austria  ATX
10/31/2017,3421.01,3432.6,3399.83,3406.09,Austria  ATX
10/30/2017,3415.6,3431.87,3405.53,3419.76,Austria  ATX
10/27/2017,3364.26,3415.38,3364.26,3415.38,Austria  ATX
10/25/2017,3388.46,3414.29,3363.38,3363.38,Austria  ATX
10/24/2017,3390.07,3396.61,3371.58,3386.02,Austria  ATX
10/23/2017,3383.25,3395.15,3376.25,3389.62,Austria  ATX
10/20/2017,3369.05,3391.09,3368.18,3383.15,Austria  ATX
10/19/2017,3402.7,3404.85,3354,3369,Austria  ATX
10/18/2017,3372.62,3407.53,3363.5,3403.13,Austria  ATX
10/17/2017,3375.94,3388.81,3370.45,3373.14,Austria  ATX
10/16/2017,3375.56,3384.71,3358.35,3376.02,Austria  ATX
10/13/2017,3324.74,3378.16,3321.79,3375.8,Austria  ATX
10/12/2017,3335.49,3345.01,3322.85,3324.75,Austria  ATX
10/11/2017,3322.24,3337.28,3314.62,3335.31,Austria  ATX
10/10/2017,3336.83,3339.44,3309.15,3321.72,Austria  ATX
10/9/2017,3324.46,3339.67,3310.49,3337.04,Austria  ATX
10/6/2017,3345.63,3361.48,3324.33,3324.41,Austria  ATX
10/5/2017,3307.95,3345.5,3302.65,3345.5,Austria  ATX
10/4/2017,3345.97,3352.07,3309.58,3309.58,Austria  ATX
10/3/2017,3343.65,3351.93,3334.91,3345.5,Austria  ATX
10/2/2017,3315.97,3345.07,3311.57,3345.07,Austria  ATX
9/29/2017,3306.72,3319.49,3286.33,3315.97,Austria  ATX
9/28/2017,3291.33,3320.44,3291.33,3307.47,Austria  ATX
9/27/2017,3291.94,3300.51,3280.8,3291.69,Austria  ATX
9/26/2017,3302.47,3306.32,3288.61,3291.55,Austria  ATX
9/25/2017,3306.12,3307.01,3293.43,3301.11,Austria  ATX
9/22/2017,3296.65,3312.67,3288.84,3305.97,Austria  ATX
9/21/2017,3290.83,3297.16,3283.93,3296.86,Austria  ATX
9/20/2017,3290.99,3294.88,3278.77,3289.14,Austria  ATX
9/19/2017,3291.89,3299.47,3285.22,3290.46,Austria  ATX
9/18/2017,3267.67,3304.29,3267.09,3291.86,Austria  ATX
9/15/2017,3283.57,3283.63,3260.72,3266.99,Austria  ATX
9/14/2017,3280.4,3284.46,3263.05,3283.99,Austria  ATX
9/13/2017,3282.95,3284.33,3258.24,3280.41,Austria  ATX
9/12/2017,3260.74,3289.71,3251.98,3282.95,Austria  ATX
9/11/2017,3229.87,3263.28,3229.2,3260.54,Austria  ATX
9/8/2017,3236.18,3254.42,3217.39,3230.33,Austria  ATX
9/7/2017,3218.99,3249.36,3218.45,3237.22,Austria  ATX
9/6/2017,3226.5,3232.83,3215.05,3218.96,Austria  ATX
9/5/2017,3245.22,3257.28,3226.63,3226.63,Austria  ATX
9/4/2017,3260,3260.1,3232.36,3245.22,Austria  ATX
9/1/2017,3232.83,3261.24,3232.83,3259.4,Austria  ATX
8/31/2017,3202.67,3239.36,3202.09,3232.83,Austria  ATX
8/30/2017,3168.82,3202.49,3168.82,3201.43,Austria  ATX
8/29/2017,3202.71,3202.71,3144.37,3168.82,Austria  ATX
8/28/2017,3229.49,3229.49,3192.25,3203.09,Austria  ATX
8/25/2017,3204.55,3233.63,3191.74,3231.2,Austria  ATX
8/24/2017,3184.93,3223.71,3183.28,3205.09,Austria  ATX
8/23/2017,3175.42,3204.81,3174.2,3184.82,Austria  ATX
8/22/2017,3154.66,3177.08,3154.27,3176.2,Austria  ATX
8/21/2017,3178.01,3182.18,3152.33,3153.31,Austria  ATX
8/18/2017,3216.55,3216.55,3177.14,3178.13,Austria  ATX
8/17/2017,3241.52,3255.87,3216.62,3218.67,Austria  ATX
8/16/2017,3218.25,3249.73,3217.46,3241.1,Austria  ATX
8/14/2017,3164.1,3225.56,3163.96,3216.33,Austria  ATX
8/11/2017,3198.16,3198.16,3147.44,3162.47,Austria  ATX
8/10/2017,3237.96,3238.51,3181.81,3198.46,Austria  ATX
8/9/2017,3280.57,3282.27,3221.14,3238.59,Austria  ATX
8/8/2017,3278.66,3285,3271.35,3280.48,Austria  ATX
8/7/2017,3259.64,3279.35,3255.89,3278.72,Austria  ATX
8/4/2017,3251.19,3266.89,3214.79,3259.66,Austria  ATX
8/3/2017,3229.17,3251.34,3221.35,3250.77,Austria  ATX
8/2/2017,3244.56,3254.56,3224.32,3228.99,Austria  ATX
8/1/2017,3218.99,3262.55,3218.8,3241.24,Austria  ATX
7/31/2017,3239.8,3247.39,3218.07,3217.93,Austria  ATX
7/28/2017,3254.01,3254.01,3216.16,3239.73,Austria  ATX
7/27/2017,3243.06,3256.74,3226.16,3254.34,Austria  ATX
7/26/2017,3212.5,3251.07,3208.96,3243.1,Austria  ATX
7/25/2017,3158.65,3224.8,3155.23,3212.24,Austria  ATX
7/24/2017,3162.41,3164.22,3140.87,3158.65,Austria  ATX
7/21/2017,3198.02,3198.37,3151.31,3162.01,Austria  ATX
7/20/2017,3193.9,3220.36,3191.05,3198.51,Austria  ATX
7/19/2017,3192.46,3199.19,3181.71,3193.29,Austria  ATX
7/18/2017,3199.18,3205.36,3173.84,3192.1,Austria  ATX
7/17/2017,3182.4,3204.61,3178.17,3199.6,Austria  ATX
7/14/2017,3180.11,3186.94,3163.67,3182.1,Austria  ATX
7/13/2017,3171.49,3186,3162.43,3179.79,Austria  ATX
7/12/2017,3147.17,3190.63,3146.75,3171.81,Austria  ATX
7/11/2017,3153.05,3171.71,3142.25,3146.91,Austria  ATX
7/10/2017,3124.63,3158.3,3124.63,3152.51,Austria  ATX
7/7/2017,3151.57,3151.72,3119.84,3124.61,Austria  ATX
7/6/2017,3143.91,3165.64,3141.66,3151.42,Austria  ATX
7/5/2017,3147.8,3161.7,3136.71,3144.12,Austria  ATX
7/4/2017,3138.15,3148.74,3122.41,3147.66,Austria  ATX
7/3/2017,3106.61,3141.13,3106.6,3138.17,Austria  ATX
6/30/2017,3088.71,3129.36,3062.54,3106.66,Austria  ATX
6/29/2017,3095.46,3129.32,3078.19,3088.84,Austria  ATX
6/28/2017,3096.5,3104.38,3067.45,3095.11,Austria  ATX
6/27/2017,3087.42,3101.23,3077.84,3096.85,Austria  ATX
6/26/2017,3058.45,3092.32,3056.06,3087.45,Austria  ATX
6/23/2017,3079.86,3084.87,3051.19,3058.09,Austria  ATX
6/22/2017,3110.09,3110.44,3071.67,3079.84,Austria  ATX
6/21/2017,3096.63,3117.64,3068.52,3110.32,Austria  ATX
6/20/2017,3151.61,3160.23,3098.12,3098.12,Austria  ATX
6/19/2017,3101.98,3157.09,3101.81,3151.66,Austria  ATX
6/16/2017,3133.68,3138.21,3096.96,3102.19,Austria  ATX
6/14/2017,3174.06,3184.53,3133.38,3133.51,Austria  ATX
6/13/2017,3168.67,3182.53,3156.41,3173.8,Austria  ATX
6/12/2017,3207.9,3207.9,3156.52,3168.56,Austria  ATX
6/9/2017,3172.34,3212.5,3168.28,3209.27,Austria  ATX
6/8/2017,3182.77,3202.2,3148.22,3173.63,Austria  ATX
6/7/2017,3168.26,3199.3,3161.36,3182.12,Austria  ATX
6/6/2017,3155.39,3174.83,3144.45,3171.6,Austria  ATX
6/2/2017,3153.5,3174.51,3137.72,3157.73,Austria  ATX
6/1/2017,3126.06,3150.1,3119.57,3147.52,Austria  ATX
5/31/2017,3154.29,3156.87,3114.79,3123.54,Austria  ATX
5/30/2017,3185.08,3185.08,3151.05,3160.27,Austria  ATX
5/29/2017,3206.12,3206.92,3171.66,3184.45,Austria  ATX
5/26/2017,3200.75,3211.08,3184.19,3209.58,Austria  ATX
5/24/2017,3177.24,3204.49,3170.4,3204.3,Austria  ATX
5/23/2017,3180.49,3198.03,3168.86,3183.13,Austria  ATX
5/22/2017,3158.45,3193.58,3153.52,3193.58,Austria  ATX
5/19/2017,3094.04,3169.32,3093.76,3161.45,Austria  ATX
5/18/2017,3113.66,3114.55,3040.81,3092.26,Austria  ATX
5/17/2017,3147.55,3155.55,3095.67,3119.18,Austria  ATX
5/16/2017,3133.62,3166.46,3125.87,3146.41,Austria  ATX
5/15/2017,3086.03,3134.07,3084.91,3133.62,Austria  ATX
5/12/2017,3079.36,3089.44,3069.05,3082.11,Austria  ATX
5/11/2017,3074.57,3084.75,3060.89,3076.37,Austria  ATX
5/10/2017,3085.42,3093.83,3062.14,3075.66,Austria  ATX
5/9/2017,3067.26,3093.28,3065.15,3086.2,Austria  ATX
5/8/2017,3069.4,3088.46,3040.08,3066.64,Austria  ATX
5/5/2017,3036.1,3070.16,2996.99,3068.28,Austria  ATX
5/4/2017,2996.39,3040.86,2993.15,3036.1,Austria  ATX
5/3/2017,3012.2,3012.2,2995.43,2997.41,Austria  ATX
5/2/2017,3009.33,3017.21,2999.97,3012.58,Austria  ATX
4/28/2017,2961.9,3015.01,2955.61,3010.18,Austria  ATX
4/27/2017,2973.56,2974.95,2955.84,2962.47,Austria  ATX
4/26/2017,2948.31,2975.69,2930.2,2974.66,Austria  ATX
4/25/2017,2939.74,2958.09,2928.58,2948.31,Austria  ATX
4/24/2017,2851.68,2940.72,2851.68,2939.73,Austria  ATX
4/21/2017,2851.42,2865.92,2846.11,2851.63,Austria  ATX
4/20/2017,2838.94,2857.68,2830.36,2851.03,Austria  ATX
4/19/2017,2830.01,2846.42,2822.13,2838.93,Austria  ATX
4/18/2017,2861.36,2864.6,2808.53,2830.01,Austria  ATX
4/13/2017,2879.17,2879.17,2839.63,2861.19,Austria  ATX
4/12/2017,2885.9,2899.88,2871.64,2879.31,Austria  ATX
4/11/2017,2910.5,2911.14,2874.6,2886.35,Austria  ATX
4/10/2017,2908.75,2913.76,2893.98,2910.5,Austria  ATX
4/7/2017,2896.4,2908.74,2878.56,2908.74,Austria  ATX
4/6/2017,2885.45,2897.08,2856.78,2897.08,Austria  ATX
4/5/2017,2860.12,2905.63,2857.48,2885.13,Austria  ATX
4/4/2017,2845.26,2861.87,2838.75,2860.18,Austria  ATX
4/3/2017,2829.06,2863.65,2829.04,2844.9,Austria  ATX
3/31/2017,2848.2,2848.76,2824.53,2828.79,Austria  ATX
3/30/2017,2836.63,2851,2827.59,2848.53,Austria  ATX
3/29/2017,2807.14,2837.62,2806.84,2836.65,Austria  ATX
3/28/2017,2799.12,2812.13,2795.37,2806.8,Austria  ATX
3/27/2017,2829.72,2829.72,2789.04,2799.12,Austria  ATX
3/24/2017,2823.2,2829.87,2811.53,2829.43,Austria  ATX
3/23/2017,2799.02,2823.21,2799.02,2823.05,Austria  ATX
3/22/2017,2824.53,2825.18,2784.42,2799.28,Austria  ATX
3/21/2017,2845.89,2867.67,2820.33,2825.14,Austria  ATX
3/20/2017,2841.26,2855.82,2833.01,2845.48,Austria  ATX
3/17/2017,2850.65,2856.75,2836.81,2841.55,Austria  ATX
3/16/2017,2817.1,2862.71,2817.1,2850.76,Austria  ATX
3/15/2017,2815.61,2835.74,2812.81,2816.77,Austria  ATX
3/14/2017,2835.89,2836.76,2804.66,2815.64,Austria  ATX
3/13/2017,2826.8,2845.05,2821.08,2836.15,Austria  ATX
3/10/2017,2805.69,2835.28,2799.59,2826.11,Austria  ATX
3/9/2017,2813.35,2813.68,2791.63,2805.25,Austria  ATX
3/8/2017,2796.58,2813.73,2783.41,2813.73,Austria  ATX
3/7/2017,2791.13,2800.38,2781.99,2796.34,Austria  ATX
3/6/2017,2798.79,2799.21,2781.96,2791.24,Austria  ATX
3/3/2017,2812.32,2812.32,2791.39,2798.79,Austria  ATX
3/2/2017,2797,2816.05,2796.67,2812.47,Austria  ATX
3/1/2017,2746.26,2811.41,2744.74,2797.11,Austria  ATX
2/28/2017,2742.05,2750.86,2736.54,2746.5,Austria  ATX
2/27/2017,2752.85,2764.57,2733.86,2741.89,Austria  ATX
2/24/2017,2799.93,2803.42,2741.39,2752.99,Austria  ATX
2/23/2017,2787.58,2806.66,2781.8,2799.72,Austria  ATX
2/22/2017,2815.28,2824.97,2783.88,2787.1,Austria  ATX
2/21/2017,2806.49,2822.63,2797.18,2815.22,Austria  ATX
2/20/2017,2798.75,2820.1,2798.6,2805.81,Austria  ATX
2/17/2017,2812,2815.52,2786.58,2798.27,Austria  ATX
2/16/2017,2807.62,2819.48,2795.83,2811.35,Austria  ATX
2/15/2017,2792.54,2811.1,2792.54,2807.91,Austria  ATX
2/14/2017,2782.32,2792.48,2774.55,2792.48,Austria  ATX
2/13/2017,2759.13,2786.81,2752.73,2782.28,Austria  ATX
2/10/2017,2737.26,2758.99,2731.29,2758.99,Austria  ATX
2/9/2017,2704.56,2739.25,2702.02,2737.49,Austria  ATX
2/8/2017,2712.67,2725.67,2687.87,2706.11,Austria  ATX
2/7/2017,2713.57,2722.33,2703.54,2712.76,Austria  ATX
2/6/2017,2731.61,2738.95,2705.72,2711.99,Austria  ATX
2/3/2017,2730.95,2739.72,2713.75,2730.77,Austria  ATX
2/2/2017,2727.94,2737.45,2716.16,2729.76,Austria  ATX
2/1/2017,2676.21,2731,2676.21,2727.69,Austria  ATX
1/31/2017,2694.34,2707.16,2676.43,2676.43,Austria  ATX
1/30/2017,2732.53,2733.06,2691.82,2694.38,Austria  ATX
1/27/2017,2726.64,2734.55,2712.49,2733.07,Austria  ATX
1/26/2017,2739.43,2750.16,2723.98,2726.22,Austria  ATX
1/25/2017,2684.43,2744.16,2684.05,2738.92,Austria  ATX
1/24/2017,2672.04,2686.56,2661.19,2684.17,Austria  ATX
1/23/2017,2684.62,2685.33,2640.87,2672.88,Austria  ATX
1/20/2017,2665.27,2686.3,2657.57,2684.83,Austria  ATX
1/19/2017,2659.28,2673.82,2654.24,2666.46,Austria  ATX
1/18/2017,2656.44,2660.26,2643.68,2659.29,Austria  ATX
1/17/2017,2668.31,2668.85,2645.07,2655.6,Austria  ATX
1/16/2017,2678.57,2679.53,2657.19,2668.43,Austria  ATX
1/13/2017,2670.69,2682.16,2653.45,2678.44,Austria  ATX
1/12/2017,2669.46,2676.72,2661.01,2670.61,Austria  ATX
1/11/2017,2659.58,2674.17,2650.47,2669.54,Austria  ATX
1/10/2017,2678.64,2682.49,2653.51,2659.7,Austria  ATX
1/9/2017,2696.42,2697.14,2668.93,2678.69,Austria  ATX
1/5/2017,2682.82,2699.39,2679.81,2696.3,Austria  ATX
1/4/2017,2685.97,2696.51,2671.44,2682.64,Austria  ATX
1/3/2017,2655.4,2700.89,2655.4,2685.02,Austria  ATX
1/2/2017,2617.72,2656.3,2608.64,2654.94,Austria  ATX
12/30/2016,2649.82,2649.82,2618.43,2618.43,Austria  ATX
12/29/2016,2638.19,2649.93,2626.34,2649.93,Austria  ATX
12/28/2016,2632.18,2642.3,2625.24,2638.48,Austria  ATX
12/27/2016,2632.86,2638.67,2626.77,2633.71,Austria  ATX
12/23/2016,2632.4,2640.75,2620.86,2633.58,Austria  ATX
12/22/2016,2638.28,2639.41,2621.39,2632.5,Austria  ATX
12/21/2016,2632.83,2641.92,2619.59,2638.28,Austria  ATX
12/20/2016,2624.37,2632.85,2616.48,2632.85,Austria  ATX
12/19/2016,2646.92,2647.06,2618.85,2624.59,Austria  ATX
12/16/2016,2627.4,2659.26,2621.31,2647.43,Austria  ATX
12/15/2016,2596.82,2627.67,2596.09,2627.49,Austria  ATX
12/14/2016,2621.13,2621.13,2596.68,2596.68,Austria  ATX
12/13/2016,2607.26,2627.04,2595.16,2621.08,Austria  ATX
12/12/2016,2598.52,2611.03,2591.34,2607.26,Austria  ATX
12/9/2016,2593.07,2618.26,2589.8,2598.61,Austria  ATX
12/7/2016,2564.18,2594.56,2564.06,2592.86,Austria  ATX
12/6/2016,2523.35,2569.31,2523.35,2563.58,Austria  ATX
12/5/2016,2502.21,2531.27,2488.77,2523.36,Austria  ATX
12/2/2016,2521.64,2522.21,2498.67,2501.74,Austria  ATX
12/1/2016,2518.74,2539.34,2516.39,2523.42,Austria  ATX
11/30/2016,2495.34,2520.94,2486.93,2519.59,Austria  ATX
11/29/2016,2485.55,2495.82,2466.28,2495.82,Austria  ATX
11/28/2016,2513.1,2513.14,2479,2485.18,Austria  ATX
11/25/2016,2524.76,2525.02,2504.42,2513.6,Austria  ATX
11/24/2016,2514,2524.32,2500.57,2524.18,Austria  ATX
11/23/2016,2516.55,2523.57,2508.83,2514.25,Austria  ATX
11/22/2016,2487.88,2517.56,2487.17,2516.69,Austria  ATX
11/21/2016,2480.78,2489.7,2463.9,2487.75,Austria  ATX
11/18/2016,2482.14,2495.47,2470.61,2480.75,Austria  ATX
11/17/2016,2497.57,2497.57,2468.87,2481.82,Austria  ATX
11/16/2016,2513.39,2521.29,2494.4,2497.41,Austria  ATX
11/15/2016,2492.54,2514.9,2492.31,2512.88,Austria  ATX
11/14/2016,2485.87,2508.37,2480.94,2492.78,Austria  ATX
11/11/2016,2501.34,2507.28,2479.25,2485.5,Austria  ATX
11/10/2016,2486.54,2526.1,2486.09,2501.39,Austria  ATX
11/9/2016,2456.56,2488.59,2362.15,2486.52,Austria  ATX
11/8/2016,2432.26,2458.1,2430.28,2457.45,Austria  ATX
11/7/2016,2413.16,2442.55,2413.16,2432.03,Austria  ATX
11/4/2016,2469.29,2471.1,2404.48,2412.85,Austria  ATX
11/3/2016,2429.05,2473.09,2428.57,2469.2,Austria  ATX
11/2/2016,2473.1,2473.1,2428.28,2429,Austria  ATX
10/31/2016,2506.76,2506.82,2472.48,2473.75,Austria  ATX
10/28/2016,2507.22,2507.22,2477.66,2506.55,Austria  ATX
10/27/2016,2508.23,2511.68,2487.11,2507.35,Austria  ATX
10/25/2016,2495.38,2510.98,2493.57,2508.37,Austria  ATX
10/24/2016,2464.29,2499.13,2464.29,2495.25,Austria  ATX
10/21/2016,2466.09,2472.91,2456.63,2463.96,Austria  ATX
10/20/2016,2446.48,2466.26,2439.5,2466.26,Austria  ATX
10/19/2016,2447.18,2456.32,2436.58,2446.52,Austria  ATX
10/18/2016,2412.69,2447.69,2412.69,2446.9,Austria  ATX
10/17/2016,2418.72,2418.72,2402.26,2412.67,Austria  ATX
10/14/2016,2383.39,2423.21,2380.55,2418.36,Austria  ATX
10/13/2016,2409.4,2409.4,2378.44,2383.39,Austria  ATX
10/12/2016,2412.63,2423.41,2406.93,2409.53,Austria  ATX
10/11/2016,2407.72,2419.18,2402.94,2412.73,Austria  ATX
10/10/2016,2391.16,2410.85,2381.24,2407.36,Austria  ATX
10/7/2016,2410.87,2415.05,2387.76,2390.88,Austria  ATX
10/6/2016,2416.93,2430.13,2406.37,2411.04,Austria  ATX
10/5/2016,2417.91,2419.83,2406.75,2416.87,Austria  ATX
10/4/2016,2405.74,2421.02,2405.74,2417.64,Austria  ATX
10/3/2016,2405.6,2421.36,2400.58,2405.5,Austria  ATX
9/30/2016,2414.71,2414.71,2375.91,2405.28,Austria  ATX
9/29/2016,2386.43,2426.73,2386.43,2415.16,Austria  ATX
9/28/2016,2371.6,2397.31,2371.06,2386.22,Austria  ATX
9/27/2016,2381.12,2393.3,2357.57,2371.66,Austria  ATX
9/26/2016,2402.88,2402.88,2368.13,2381.42,Austria  ATX
9/23/2016,2403.35,2404.79,2386.62,2403.13,Austria  ATX
9/22/2016,2362.95,2411.4,2360.32,2403.46,Austria  ATX
9/21/2016,2346.5,2378.8,2345.41,2362.85,Austria  ATX
9/20/2016,2350.04,2360.67,2340.08,2346.36,Austria  ATX
9/19/2016,2320.1,2351.44,2319.98,2350.1,Austria  ATX
9/16/2016,2346.16,2347.4,2311.88,2320.7,Austria  ATX
9/15/2016,2329.2,2346.16,2322.87,2346.16,Austria  ATX
9/14/2016,2356.25,2364.28,2329.25,2329.42,Austria  ATX
9/13/2016,2376.02,2394.82,2350.34,2356.4,Austria  ATX
9/12/2016,2394.22,2394.22,2342.1,2375.75,Austria  ATX
9/9/2016,2413.28,2416.56,2389.02,2394.53,Austria  ATX
9/8/2016,2394.07,2417.36,2392.09,2413.45,Austria  ATX
9/7/2016,2381.49,2398.69,2379,2394.33,Austria  ATX
9/6/2016,2380.73,2390.55,2371.64,2381.31,Austria  ATX
9/5/2016,2368.74,2390.63,2365.58,2380.59,Austria  ATX
9/2/2016,2334.46,2369.03,2322.11,2369.03,Austria  ATX
9/1/2016,2314.27,2358.18,2314.27,2334.49,Austria  ATX
8/31/2016,2332.43,2345.87,2314.38,2314.38,Austria  ATX
8/30/2016,2318.12,2343.25,2314.26,2332.52,Austria  ATX
8/29/2016,2311.48,2317.92,2295.89,2317.92,Austria  ATX
8/26/2016,2291.28,2312.85,2287.98,2311.65,Austria  ATX
8/25/2016,2307.9,2307.9,2286.32,2294.3,Austria  ATX
8/24/2016,2289.1,2316.53,2282.42,2308.1,Austria  ATX
8/23/2016,2256.83,2296.28,2252.33,2289.41,Austria  ATX
8/22/2016,2268.12,2284.87,2250.46,2256.79,Austria  ATX
8/19/2016,2267.42,2268.2,2250.87,2268.2,Austria  ATX
8/18/2016,2250.74,2270,2250.44,2267.49,Austria  ATX
8/17/2016,2276.39,2277.69,2245.45,2251.54,Austria  ATX
8/16/2016,2284.53,2285.11,2269.29,2276.46,Austria  ATX
8/12/2016,2270.25,2289.59,2269.25,2284.53,Austria  ATX
8/11/2016,2269.03,2271.37,2250.06,2270.47,Austria  ATX
8/10/2016,2274.45,2274.8,2255.61,2267.22,Austria  ATX
8/9/2016,2247.37,2274.47,2243.69,2274.47,Austria  ATX
8/8/2016,2230.16,2252.77,2230.16,2247.39,Austria  ATX
8/5/2016,2187.57,2229.9,2187.57,2229.87,Austria  ATX
8/4/2016,2166.85,2208.02,2166.85,2187.67,Austria  ATX
8/3/2016,2180.9,2196.13,2166.58,2166.58,Austria  ATX
8/2/2016,2209.04,2209.04,2179.5,2180.98,Austria  ATX
8/1/2016,2234.1,2245.86,2208.31,2209.13,Austria  ATX
7/29/2016,2227.85,2237.85,2224.16,2233.44,Austria  ATX
7/28/2016,2243.28,2251.73,2218.62,2228.16,Austria  ATX
7/27/2016,2230.41,2258.19,2229.65,2242.97,Austria  ATX
7/26/2016,2224.06,2246.05,2213.82,2230.24,Austria  ATX
7/25/2016,2235.05,2244.03,2219.47,2223.73,Austria  ATX
7/22/2016,2219.74,2238.39,2206.34,2234.75,Austria  ATX
7/21/2016,2222.27,2226.95,2203.82,2219.61,Austria  ATX
7/20/2016,2209.45,2231.23,2208.62,2222.3,Austria  ATX
7/19/2016,2218.19,2221.53,2193.8,2209.32,Austria  ATX
7/18/2016,2219.03,2233.39,2206.79,2220.01,Austria  ATX
7/15/2016,2211.7,2226.47,2195.03,2219.14,Austria  ATX
7/14/2016,2137.18,2212.87,2129.92,2211.66,Austria  ATX
7/13/2016,2164.37,2165.24,2136.09,2136.24,Austria  ATX
7/12/2016,2110.65,2169.57,2110.64,2164.29,Austria  ATX
7/11/2016,2074.41,2114.74,2074.3,2110.52,Austria  ATX
7/8/2016,2042.95,2078.44,2041.92,2074.11,Austria  ATX
7/7/2016,2022.63,2071.68,2021.5,2043.28,Austria  ATX
7/6/2016,2025.91,2034.29,1997.21,2022.96,Austria  ATX
7/5/2016,2082.66,2082.74,2018.9,2026.04,Austria  ATX
7/4/2016,2104.52,2117,2079.29,2082.69,Austria  ATX
7/1/2016,2096.01,2107.75,2072.77,2104.21,Austria  ATX
6/30/2016,2076.62,2100.96,2060.06,2095.96,Austria  ATX
6/29/2016,2027.95,2076.96,2027.84,2076.96,Austria  ATX
6/28/2016,1988.13,2046.57,1988.13,2027.95,Austria  ATX
6/27/2016,2083.82,2093.55,1981.93,1988.4,Austria  ATX
6/24/2016,2215.71,2215.71,1993.48,2084.22,Austria  ATX
6/23/2016,2213.55,2251.54,2209.6,2242.11,Austria  ATX
6/22/2016,2200.57,2218.94,2190.12,2213.77,Austria  ATX
6/21/2016,2192.26,2202.59,2179.77,2200.52,Austria  ATX
6/20/2016,2139.81,2192.9,2139.81,2192.9,Austria  ATX
6/17/2016,2091.26,2146.24,2091.25,2139.81,Austria  ATX
6/16/2016,2124.36,2124.36,2080.37,2091.26,Austria  ATX
6/15/2016,2094.41,2133.43,2094.41,2124.27,Austria  ATX
6/14/2016,2137.78,2137.78,2094.65,2095.02,Austria  ATX
